produtoCSV,url,status,tituloExtraido,match
Chinelo Nuvem Slide Leve Macio Antiderrapante Ortopédico,https://www.amazon.com.br/dp/B0CYVB9L5S?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=3GZN61SZFD2XEZT8STB8&pd_rd_wg=TgQC6&pd_rd_w=Dsu1r&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=a113f81d-eb8a-4d3d-85ef-ff245e6edde5&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=2718ce1d54726d71dd6911924e10e6e6&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
CHINELO BORABORA RECIFE PRIME COURO ATAN. BROWN MASCULINO,https://www.amazon.com.br/dp/B0FD46PP52?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=GPCD015070D5X05WHAJK&pd_rd_wg=2vGQt&pd_rd_w=CfKyj&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=76acb03d-dba7-4a75-a48c-76594d4de18d&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=6ebb41ef75042afe40b3bf3b12c9b56f&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo Sandália Nuvem Masculino 100% EVA Ortopédico,https://www.amazon.com.br/dp/B0C59NLHV5?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=KGCG806ZTRTF7HPQWQ3F&pd_rd_wg=JCvbS&pd_rd_w=RaxFe&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=8567d2c3-2f63-4bae-af5c-630f4b2550e2&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=ab797506d4c9862b06a76c3b553e8151&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Kit Três Pares Chinelo Slide Sandália Preto Branco Bege Unissex,https://www.amazon.com.br/dp/B0DGRSYN86?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=5QCAJHM54JVBZWZXW5ZC&pd_rd_wg=oucLP&pd_rd_w=PuS5T&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=e7aba868-1874-49ef-8a7a-1ce3af719685&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=cf91eed6fcb3f1bd6966b77d51f1d829&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo Under Armour Daily Preto,https://www.amazon.com.br/Chinelo-Under-Armour-Unissex-Daily/dp/B0CCK3TS27?pd_rd_w=7MUoO&content-id=amzn1.sym.0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_p=0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_r=JTBJJND04PGH241RZK2G&pd_rd_wg=5dIQL&pd_rd_r=44da779d-57f5-404b-9314-e6cd1a7df140&pd_rd_i=B0CCK3TS27&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=86a5bf367786a4f7ca24873a3313cfa7&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo DuRio Balance Esporão Fascite Ortopedico Macio Leve,https://www.amazon.com.br/dp/B0BRYW5Y75?pd_rd_i=B0BRYW5Y75&pd_rd_w=G6APg&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=4AVPEKBV474FK39PQCTC&pd_rd_wg=oq5hu&pd_rd_r=24a928c4-c2d1-4a6d-b256-13c1a285a659&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=99ce090db5cfa6e30d152d8bbdc9e966&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Chinelo DuRio Air Color Conforto Para Esporão e Fascite Plantar,https://www.amazon.com.br/dp/B0CH96L6R7?pd_rd_i=B0CH96L6R7&pd_rd_w=7xQH5&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=X9RNKE3ZTFGCACP99PMW&pd_rd_wg=Dgl9w&pd_rd_r=70a63ba5-f688-4171-b170-ca571157270e&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=872322096d721cacdad548c4dce96a5f&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Sandália Kenner Red Preto/verde Esmeralda Dnn-03-39,https://www.amazon.com.br/dp/B0BZTGTM8V?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=7S5DMM7V3WSRZFBKKK3C&pd_rd_wg=IjfDP&pd_rd_w=V4EbI&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=3215ae26-6c51-4c7f-8528-6b10d5575c40&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=6ef49ef0de1f3cd991c89b5dfcd90a84&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Tênis Olympikus Marte,https://www.amazon.com.br/Olympikus-T%C3%AAnis-Marte/dp/B0DGMBLPSB?pd_rd_w=BSlHO&content-id=amzn1.sym.53b2f13e-ab3a-40f2-aab9-7e4b988d3762&pf_rd_p=53b2f13e-ab3a-40f2-aab9-7e4b988d3762&pf_rd_r=DNMGEWDXFSNF899X3558&pd_rd_wg=JowVp&pd_rd_r=4f4618fd-3313-4509-bd73-f01f3979090f&pd_rd_i=B0BXDVMWL9&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=4474f6a1c871b835654b082d37315c9d&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Tênis Olympikus Aquarios Masculino,https://www.amazon.com.br/T%C3%AAnis-Olympikus-Aquarios-Masculino-Vermelho/dp/B0C783LF76?pd_rd_w=m5paN&content-id=amzn1.sym.0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_p=0c225ccc-ba61-4ed7-8ec2-00a23aa4a681&pf_rd_r=SPZ0NSB7DFGYQNRA1PC6&pd_rd_wg=2BE61&pd_rd_r=7a61b867-8b8c-4664-9b6b-46deecf3b943&pd_rd_i=B0C783LF76&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=f8efc9bbdb6f71cc13512d1fddce16c1&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Tênis Sapatenis Masculino Casual Couro Confortável Estilo,https://www.amazon.com.br/dp/B0FCMWRSCJ?pd_rd_i=B0FCMWRSCJ&pd_rd_w=V2VMV&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=VX2QTP7PFYYG418J23Y6&pd_rd_wg=jTjfu&pd_rd_r=cce65804-8b7c-4e2a-8ce3-0644affe243e&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=3bb47b309d41b6cb06a0bc9c74a069e0&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Sapatênis Masculino Couro Legítimo Milano Palmilha de Gel Conforto 5810,https://www.amazon.com.br/dp/B0DTR6VVZC?pd_rd_i=B0DTR6VVZC&pd_rd_w=fMyEG&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=M9AQJ78C1FAWRX969G19&pd_rd_wg=9PS2P&pd_rd_r=1033f1c4-29af-40bc-9471-5d9706704fdf&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=1b5e388c1e9445facdfe294f63cea04b&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Sapatênis Masculino Couro Legítimo Cano Alto com Zíper Lateral Elegance 1008,https://www.amazon.com.br/dp/B0CTFRT2KZ?pd_rd_i=B0CTFRT2KZ&pd_rd_w=Th1UT&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=N2C23RQRMQPG7YE40BGF&pd_rd_wg=78szL&pd_rd_r=30df8720-6b05-4524-86cc-0d0c88e6a538&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=64ce90eedb818f3e0628fe7f073fe91e&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
PEGADA Tênis masculino Broxton,https://www.amazon.com.br/dp/B09J3RXLHW?pd_rd_i=B09J3RXLHW&pd_rd_w=jgUz6&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=JS76HJ8H5HJ00MYP7EJ5&pd_rd_wg=48OxO&pd_rd_r=1171b895-e59c-4c6c-944f-67fadc265b54&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=f805ec78d3fc0213977f019ed39d8f0c&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Bota Masculina Couro Legítimo Conforto Social Clássica 5062,https://www.amazon.com.br/dp/B0CTGQRDJQ?pd_rd_i=B0CTGQRDJQ&pd_rd_w=mo2ky&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=05W2JM5D8QQNG2TXSKF3&pd_rd_wg=j2m5Q&pd_rd_r=57cc099b-988e-4916-8cb4-3f95ce5b921c&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=26f78a4acd0b0afe43c9332c96426693&language=pt_BR&ref_=as_li_ss_tl&psc=1,Erro HTTP 500,,N/A
Coturno Masculino Militar Cano Alto Blaqueado 930,https://www.amazon.com.br/dp/B0DVFZNHNH?pd_rd_i=B0DVFZNHNH&pd_rd_w=12pIR&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=4Q3TQAQFAE7KJTN9R56X&pd_rd_wg=dGWz9&pd_rd_r=d8c6cd40-06f7-4d98-9c40-60c5c611e496&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=094915cf9f49a46b64444bff47e998f2&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Bota Coturno Masculina Épico Moderna Casual Dia A Dia Confortavel,https://www.amazon.com.br/dp/B0CMRSF5HX?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=RSYXM56EH92BM4YCYXNR&pd_rd_wg=bYtoL&pd_rd_w=MGXP6&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=e83b3611-de40-4458-8d05-f962c83d5c1c&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=02aec06c37a719fcae1b59c665da7a4e&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
OSSTONE Botas de motocicleta masculinas modernas com cadarço de couro Chukka botas casuais chuteiras de metal OS-6015-3-A-US-R metal preto,https://www.amazon.com.br/dp/B0CNP99HPS?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=BENQN70R6DP1H962S7GF&pd_rd_wg=rmpaF&pd_rd_w=KElve&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=f3bb8662-5cff-4c06-af43-d615d0964509&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=e865ca922b5fd5e7a558c81562201f22&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
OSSTONE Botas de motocicleta masculinas modernas com cadarço de couro Chukka OS-6015-2-retro-marrom-US-R,https://www.amazon.com.br/dp/B0CNPHZ9P2?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=PMXRATEB466KJT97N1Y8&pd_rd_wg=kJ2Q9&pd_rd_w=LnQXb&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=99deca97-c01e-46f1-9c31-902230858c69&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=9b9fe3eaff6a61b2ef77a398fc4a778d&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
OSSTONE Botas de Moto para Homens Moda Zíper Botas Chukka Sapatos Casuais OS-5008-1-AA-US-R,https://www.amazon.com.br/dp/B08VDDYRZY?pd_rd_i=B08VDDYRZY&pd_rd_w=ZtJKQ&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=GFY1EJ79MGG54PJMACK1&pd_rd_wg=uT7w0&pd_rd_r=04c9674f-29a0-4602-9209-40916d179eee&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=cf5424495e687083167a4e71ab32cc80&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Bota Masculina Couro Preta Cano Longo Alto Coturno Militar Tático Moto Motociclista Motoqueiro Com Zíper Para Trabalho Trilha Bico Reforçado Resistente,https://www.amazon.com.br/dp/B0DNTZSV8J?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=9P9SG8JPJ0FV9M5GRKSK&pd_rd_wg=sIZpg&pd_rd_w=7BxME&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=86b96e7d-3e8d-47a1-b15f-b1dc7fb57432&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=1cea5cf8ccd5adea01530e1915a1cf17&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
botas de caminhada,https://www.amazon.com.br/dp/B0F5QJPMJT?pd_rd_i=B0F5QJPMJT&pd_rd_w=luw6I&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=GYV91AF55KF0SV380WMB&pd_rd_wg=AoufY&pd_rd_r=6c151f74-07ee-41e9-83d6-9ec9fad4dcbe&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=187c48ab075dd324e0940c4dc1a61fae&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Coturno Adventure Cano Baixo Preto Marrom Resistente Sola Tratorado,https://www.amazon.com.br/dp/B0F1PVK97Q?pd_rd_i=B0F1PVK97Q&pd_rd_w=FW0x9&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=HGDGNBMNEM8VX0N1BEEC&pd_rd_wg=GLn0E&pd_rd_r=8094388a-b276-4121-857c-a8d68e48b03d&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&smid=A3NKR3LMVMH8EZ&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=4269843e9c66cd04937a5618ead909b0&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
OSSTONE Chelsea Bota masculina de couro e microfibra Chukka Designer com salto lateral com zíper lateral JY016,https://www.amazon.com.br/dp/B09MDVJVW2?pd_rd_i=B09MDVJVW2&pd_rd_w=HpKmM&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=EQ5STZN5HQ8A6XGV4E21&pd_rd_wg=EltAB&pd_rd_r=09b9a13f-a09e-4594-be17-99efc545ee7d&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=2bb15197b6d3cafc7d719dadeebf911b&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,"OSSTONE Chelsea Bota masculina de couro e microfibra Chukka Designer com salto lateral com zíper lateral JY016, Preto, 38 : Amazon.com.br: Moda",SIM
OSSTONE Botas de Moto para Homens Moda Zíper Botas Chukka Sapatos Casuais OS-5008-1-AA-US-R,https://www.amazon.com.br/dp/B08VDDYRZY?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=RZ4DCR5TEXB930KBEMRP&pd_rd_wg=70jtP&pd_rd_w=0Tybk&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=3bd8d76c-8764-4fac-a42a-bfb55e400775&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=417ced886e040d334d2e1dd7973184c0&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,OSSTONE Botas de Moto para Homens Moda Zíper Botas Chukka Sapatos Casuais OS-5008-1-AA-US-R : Amazon.com.br: Moda,SIM
Bota Masculina Em Couro Para Trabalho Com Bico PVC e C.A,https://www.amazon.com.br/Masculina-Couro-Trabalho-P-V-C-Offwhite/dp/B0CTCV9P5B?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=2QOPYGBF28LIN&dib=eyJ2IjoiMSJ9.9bkzDNFaq3SEEOua0Xl0B4xNFWMcKq1lyzZJ8clVXWveM3TxVPjm0M-O7hRZneWk9s_yr-qZPkisL_KVdEXmr3w-n30G1LLhA2qT2qNsdb6sb4bI9XbSZ1zGZaXNLAQD4i-d1Kfus85EGIuta0BH_1V7PyP6pt_KZNcxpz96VbfQPweWm3o0o_8ANYaZBnl0pTxxpzrweWvBrDhlxPM2Szkqs9iUD-Yz1JxeDoqM3-STZrP-aZEnVD04DCGfMoSE-ULRqSk-WVAlqGjZsJyvUDHQfeqKwnbHHkiTlUPSvwg.UqvWGeJ5AuqjewJ1NE39krYkggv0ZExNsJKr_OaPzAc&dib_tag=se&keywords=BOTA%2BMASCULINA&qid=1752027932&sprefix=bota%2Bmasculina%2Caps%2C232&sr=8-5&ufe=app_do%3Aamzn1.fos.a492fd4a-f54d-4e8d-8c31-35e0a04ce61e&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=790600f39b1f610042369686d0fa9428&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Bota de Trilha Coturno Adventure Ranger em Couro Legítimo Blaqueado N7,https://www.amazon.com.br/dp/B0FGWTMCS5?pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=ANJXPYA71MNTJTGYW1HP&pd_rd_wg=1Uqa1&pd_rd_w=wSuZu&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pd_rd_r=4890867d-2827-48ce-bf6a-7f1f064532fc&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=a97236d8fd13e05cbf1b5617983abd79&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Coturno Masculino Bota Toronto Adventure em Couro Legítimo Blaqueado N6,https://www.amazon.com.br/dp/B0F4RW787R?pd_rd_i=B0F4RW787R&pd_rd_w=VZbmW&content-id=amzn1.sym.b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_p=b0d855ab-21fd-49b1-ae3e-5a01e562f959&pf_rd_r=VWB56SZ7N20TY301QC9C&pd_rd_wg=2W6QI&pd_rd_r=7a9a33b6-0865-4974-a660-d03c0f5f4a0c&sp_csd=d2lkZ2V0TmFtZT1zcF9kZXRhaWwy&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=c6b2453b90aae63465088dea1a41d8d6&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
Bota Catpriime Coturno Original Couro Legitimo Com C.a 47.751 Preto Amarelo,https://www.amazon.com.br/Catpriime-Coturno-Original-Legitimo-Amarelo/dp/B0FCP8ZYX9?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&crid=19ZHAA1WKVYSJ&dib=eyJ2IjoiMSJ9.9bkzDNFaq3SEEOua0Xl0B4xNFWMcKq1lyzZJ8clVXWveM3TxVPjm0M-O7hRZneWk9s_yr-qZPkisL_KVdEXmr3w-n30G1LLhA2qT2qNsdb6sb4bI9XbSZ1zGZaXNLAQD4i-d1Kfus85EGIuta0BH_1V7PyP6pt_KZNcxpz96VbfQPweWm3o0o_8ANYaZBnl0pTxxpzrweWvBrDhlxPM2Szkqs9iUD-Yz1JxeDoqM3-STZrP-aZEnVD04DCGfMoSE-ULRqSk-WVAlqGjZsJyvUDHQfeqKwnbHHkiTlUPSvwg.UqvWGeJ5AuqjewJ1NE39krYkggv0ZExNsJKr_OaPzAc&dib_tag=se&keywords=BOTA%2BMASCULINA&qid=1752027782&sprefix=bota%2Bmasculina%2Caps%2C231&sr=8-7&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678&th=1&linkCode=sl1&tag=kayosaffili06-20&linkId=d65bfb8305813fe87c16938a60cec74d&language=pt_BR&ref_=as_li_ss_tl&psc=1,OK,Amazon.com.br,NÃO
